name,meaning,info_html,ex1,ex2,source
新,Learn Japanese kanji: 【シン / あたら(しい)、 あら(た)】 Meaning: new.,<em>(No detailed table found)</em>,Example #1新しい車を買いました！ふりがなromajiEnglishあたらしいくるまをかいました！atarashii kuruma o kaimashita.I bought a new car!,Example #2それは新車ですか？ふりがなromajiEnglishそれはしんしゃですか？sore wa shinsha desu ka?Is that a new car?,https://jlptsensei.com/learn-japanese-kanji/%e6%96%b0-shin-atarashii-new/
場,"location, place",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a0%b4-jou-ba-location/
員,"Learn Japanese kanji: 【イン】 Meaning: employee, member, number, the one in charge.",<em>(No detailed table found)</em>,Example #1そこの店員はとても親切です。ふりがなromajiEnglishそこのてんいんはとてもしんせつです。sokono ten'in wa totemo shinsetsu desu.That store staff is very kind.,Example #2私は30歳の普通の会社員だ。ふりがなromajiEnglishわたしはさんじゅうさいのふつうのかいしゃいんだ。watashi wa sanjuu sai no futsuu no kaishain da.I'm a normal 30 year old office worker.,https://jlptsensei.com/learn-japanese-kanji/%e5%93%a1-in-employee-member/
立,"Learn Japanese kanji: 【 リツ / た(つ) 】 Meaning: stand up, rise.",<em>(No detailed table found)</em>,Example #1母は医者です。彼女は国立病院で働いています。ふりがなromajiEnglishはははいしゃです。かのじょはこくりつびょういんではたらいています。haha wa isha desu. kanojo wa kokuritsu byouin de hataraiteimasu.My mother is a doctor. She works in a national hospital.,,https://jlptsensei.com/learn-japanese-kanji/%e7%ab%8b-ritsu-tatsu-meaning-stand-up/
開,"Learn Japanese kanji: 【 カイ / ひら(く)、 あ(ける) 】 Meaning: open, unfold, unseal.",<em>(No detailed table found)</em>,Example #1これを開けていいですか？ふりがなromajiEnglishこれをあけていいですか？kore o akete ii desu ka?Is it OK if I open this?,Example #2まどを開けてください。ふりがなromajiEnglishまどをあけてください。mado o akete kudasai.Please open up the window.,https://jlptsensei.com/learn-japanese-kanji/%e9%96%8b-kai-hiraku-open/
手,Learn Japanese kanji: 【シュ / て】 Meaning: hand.,<em>(No detailed table found)</em>,Example #1右手が痛い。ふりがなromajiEnglishみぎてがいたい。migite ga itai.My right hand hurts.,Example #2今度あなたに手紙を書きます。ふりがなromajiEnglishこんどあなたにてがみをかきます。kondo anata ni tegami o kakimasu.I will write you a letter next time.,https://jlptsensei.com/learn-japanese-kanji/%e6%89%8b-shu-te-hand/
力,"power, strength, strong, strain, bear up, exert",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8a%9b-ryoku-chikara-power/
問,"question, ask, problem",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%95%8f-mon-tou-question/
代,"Learn Japanese kanji: 【ダイ / か(わる)】 Meaning: substitute, change, convert, replace, period.",<em>(No detailed table found)</em>,Example #1高校時代はサッカーをしていました。ふりがなromajiEnglishこうこうじだいはさっかーをしていました。koukou jidai wa sakkaa o shiteimashita.I played soccer in my high school days.,Example #2代金は前払いです。ふりがなromajiEnglishだいきんはまえばらいです。daikin wa maebarae desu.The payment must be made in advance.,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%a3-dai-kawari-substitute-change/
明,"bright, light",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%98%8e-mei-akarui-bright-light/
動,"Learn Japanese kanji: 【ドウ / うご(く)】 Meaning: move, motion, change, confusion, shift.",<em>(No detailed table found)</em>,Example #1動物が好きですか？ふりがなromajiEnglishどうぶつがすきですか？doubutsu ga suki desu ka?Do you like animals?,"Example #2ここは暑いからあそこに移動しましょう。ふりがなromajiEnglishここはあついからあそこにいどうしましょう。koko wa atsui kara asoko ni idou shimashou.It's hot here, so let's move over there.",https://jlptsensei.com/learn-japanese-kanji/%e5%8b%95-dou-ugoku-move/
京,Learn Japanese kanji: 【 キョウ、 ケイ、 キン / みやこ 】 Meaning: capital.,<em>(No detailed table found)</em>,Example #1京都には神社や寺のような古い建物がたくさんあります。ふりがなromajiEnglishきょうとにはじんじゃやおてらのようなふるいたてものがたくさんあります。kyouto ni wa jinja ya otera no you na furui tatemono ga takusan arimasu.There are many old buildings in Kyoto like shrines and temples.,"Example #2彼氏に会うために、東京に行きます。ふりがなromajiEnglishかれしにあうために、とうきょうにいきます。Kareshi ni au tame ni, Tokyo ni ikimasu.I'm going to Tokyo to see my boyfriend.",https://jlptsensei.com/learn-japanese-kanji/%e4%ba%ac-kyou-miyako-meaning-capital/
目,"Learn Japanese kanji: 【 モク、 ボク / め 】 Meaning: eye, class, look, insight, experience.",<em>(No detailed table found)</em>,Example #1何の科目が一番好きですか？ふりがなromajiEnglishなんのかもくがいちばんすきですか？nanno kamoku ga ichiban suki desu ka?What is your favorite subject?,,https://jlptsensei.com/learn-japanese-kanji/%e7%9b%ae-moku-me-meaning-eye/
通,"Learn Japanese kanji: 【 ツウ / とお(る)、かよ(う) 】 Meaning: traffic, pass through, avenue, commute.",<em>(No detailed table found)</em>,Example #1私は毎日電車で通学する。ふりがなromajiEnglishわたしはまいにちでんしゃでつうがくする。watashi wa mainichi densha de tsuugaku suru.I go to school by train everyday.,,https://jlptsensei.com/learn-japanese-kanji/%e9%80%9a-tsuu-tooru-meaning-traffic/
言,"say, word",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a8%80-gen-koto-meaning-say/
理,"Learn Japanese kanji: 【リ】 Meaning: logic, arrangement, reason, justice, truth.",<em>(No detailed table found)</em>,Example #1それは無理だ！ふりがなromajiEnglishそれはむりだ！sore wa muri da!That's impossible!,Example #2あなたのお母さんは料理をするのが上手ですね。ふりがなromajiEnglishあなたのおかあさんはりょうりをするのがじょうずですね。anata no okaasan wa ryouri o suru no ga jouzu desune.Your mother is very good at cooking.,https://jlptsensei.com/learn-japanese-kanji/%e7%90%86-ri-logic/
体,"Learn Japanese kanji: 【タイ / からだ】 Meaning: body, substance, object, reality, counter for images.",<em>(No detailed table found)</em>,Example #1体中が痛い。ふりがなromajiEnglishからだじゅうがいたい。karadajuu ga itai.My body aches all over.,Example #2彼は強い体の持ち主だ。ふりがなromajiEnglishかれはつよいからだのもちぬしだ。kare wa tsuyoi karada no mochinushi da.He has a strong body.,https://jlptsensei.com/learn-japanese-kanji/%e4%bd%93-tai-karada-body/
田,"Learn Japanese kanji: 【 デン / た 】 Meaning: rice field, rice paddy.",<em>(No detailed table found)</em>,Example #1チームの中で山田さんが一番強い。ふりがなromajiEnglishチームのなかで山やまださんがいちばんつよい。Chiimu no naka de yamada san ga ichiban tsuyoi.Yamada-san is the strongest on our team.,Example #2彼は田舎に土地を持っている。ふりがなromajiEnglishかれはいなかにとちをもっている。kare wa inaka ni tochi o motte iru.He has property in the countryside.,https://jlptsensei.com/learn-japanese-kanji/%e7%94%b0-den-ta-meaning-rice-field/
主,"Learn Japanese kanji: 【シュ / ぬし、 おも】 Meaning: lord, chief, master, main thing, principal.",<em>(No detailed table found)</em>,Example #1ただの主婦にはなりたくありません。ふりがなromajiEnglishただのしゅふにはなりたくありません。tada no shufu ni wa naritaku arimasen.I don't want to become just another housewife.,Example #2私の主人は本当に歌が上手いです。ふりがなromajiEnglishわたしのしゅじんはほんとうにうたあｇうまいです。watashi no shujin wa hontouni uta ga umai desu.My husband is really good at singing.,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%bb-shu-nushi-master/
題,"Learn Japanese kanji: 【 ダイ 】 Meaning: topic, subject.",<em>(No detailed table found)</em>,Example #1それに何か問題がありますか？ふりがなromajiEnglishそれになにかもんだいがありますか？sore ni nanika mondai ga arimasu ka?Is that a problem?,"Example #2今週、宿題がたくさんあります。ふりがなromajiEnglishこんしゅう、しゅくだいがたくさんあります。konshuu, shukudai ga takusan arimasu.I have a lot of homework this week.",https://jlptsensei.com/learn-japanese-kanji/%e9%a1%8c-dai-topic-subject/
意,"Learn Japanese kanji: 【 イ 】 Meaning: idea, mind, heart, taste, thought, desire.",<em>(No detailed table found)</em>,Example #1どういう意味ですか？ふりがなromajiEnglishどういういみですか？douiu imi desu ka?What do you mean?,Example #2意見を聞かせてください。ふりがなromajiEnglishいけんをきかせてください。iken o kikasete kudasai.Please tell me your opinion.,https://jlptsensei.com/learn-japanese-kanji/%e6%84%8f-i-idea-mind/
不,"negative, non-, bad",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%8d-fu-negative-non/
作,"Learn Japanese kanji: 【サク、 サ / つく(る)】 Meaning: make, production, prepare, build",<em>(No detailed table found)</em>,Example #1私はたくさんの友達を作りたい。ふりがなromajiEnglishわたしはたくさのともだちをつくりたい。watashi wa takusan no tomodachi o tsukuritai.I want to make a lot of friends.,Example #2あなたの作る料理を食べてみたい。ふりがなromajiEnglishあなたのつくるりょうりをたべてみたい。anata no tsukuru ryouri o tabete mitai.I want to try the food that you make.,https://jlptsensei.com/learn-japanese-kanji/%e4%bd%9c-saku-tsukuru-make/
用,"Learn Japanese kanji: 【ヨウ / もち(いる) 】 Meaning: utilize, business, service, use, employ.",<em>(No detailed table found)</em>,Example #1この電話は使用できない。ふりがなromajiEnglishこのでんわはしようできない。kono denwa wa shiyou dekinai.This phone cannot be used.,Example #2その日は用事がある。ふりがなromajiEnglishそのひはようじがある。sono hi wa youji ga aru.I have plans on that day.,https://jlptsensei.com/learn-japanese-kanji/%e7%94%a8-you-utilize/
度,"Learn Japanese kanji: 【 ド、 タク / たび、 た(い) 】 Meaning: degrees, occurrence, time, counter for occurrences.",<em>(No detailed table found)</em>,"Example #1今日はとても暑いだ。40度と近い。ふりがなromajiEnglishきょうはとてもあついだ。よんじゅうどとちかい。kyou wa totemo atsui da. yonjuu do to chikai.Today is really hot, it's about 40 degrees Celsius.",Example #2その部屋の温度はどう？ふりがなromajiEnglishそのへやのおんどはどう？sono heya no ondo wa dou?How is the temperature in that room?,https://jlptsensei.com/learn-japanese-kanji/%e5%ba%a6-do-tabi-degrees/
強,Learn Japanese kanji: 【 キョウ、 ゴウ / つよ(い) 】 Meaning: strong.,<em>(No detailed table found)</em>,Example #1彼は日本で一番強い！ふりがなromajiEnglishかれはにほんでいちばんつよい！kare wa nihon de ichiban tsuyoi!He is the strongest in all of Japan.,Example #2毎日日本語を勉強しています。ふりがなromajiEnglishまいにちにほんごをべんきょうしています。mainichi nihongo o benkyou shiteimasu.I study Japanese every day.,https://jlptsensei.com/learn-japanese-kanji/%e5%bc%b7-kyou-tsuyoi-strong/
公,"Learn Japanese kanji: 【コウ】 Meaning: public, prince, official, governmental.",<em>(No detailed table found)</em>,Example #1この近くに公園はありますか。ふりがなromajiEnglishこのちかくにこうえんはありますか。kono chikaku ni kouen wa arimasu ka.Are there any parks nearby here?,Example #2その大学は公立大学だ。ふりがなromajiEnglishそのだいがくはこうりつだいがくだ。sono daigaku wa kouritsu daigaku da.That university is a public university.,https://jlptsensei.com/learn-japanese-kanji/%e5%85%ac-kou-public/
持,"Learn Japanese kanji: 【 ジ / も(つ) 】 Meaning: hold, have.",<em>(No detailed table found)</em>,Example #1金を持っているか。ふりがなromajiEnglishかねをもっているか。kane o motteiru ka.Do you have any money?,Example #2自転車を持っていないから駅まで歩く。ふりがなromajiEnglishじてんしゃをもっていないからえきまであるく。jitensha o motteinai kara eki made aruku.I don't have a bicycle so I walk to the station.,https://jlptsensei.com/learn-japanese-kanji/%e6%8c%81-ji-motsu-hold-have/
野,"plains, field, rustic, civilian life",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%87%8e-ya-no-plains/
以,"Learn Japanese kanji: 【 イ / もっ(て) 】 Meaning: by means of, because, in view of, compared with.",<em>(No detailed table found)</em>,Example #1彼は日本語以外話せない。ふりがなromajiEnglishかれはにほんごいがいはなせない。kare wa nihongo igai hanasenai.He cannot speak a language other than Japanese.,,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%a5-i-meaning-compared-with/
思,think,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%80%9d-shi-omoi-think/
家,"house, home, family, professional, expert",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ae%b6-ka-ie-ya-house-family/
世,"generation, world, society, public",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%96-sei-se-yo-meaning-world/
多,"Learn Japanese kanji: 【 タ / おお(い) 】 Meaning: many, frequent, much.",<em>(No detailed table found)</em>,Example #1日本は人口が多い。ふりがなromajiEnglishにほんはじんこうがおおい。nihon wa jinkou ga ooi.Japan has a large population.,Example #2日本は地震が多い。ふりがなromajiEnglishにほんはじしんがおおい。nihon wa jishin ga ooi.There are many earthquakes in Japan.,https://jlptsensei.com/learn-japanese-kanji/%e5%a4%9a-ta-ooi-many/
正,"correct, justice, righteous",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%ad%a3-sei-shou-correct/
安,"safe, peaceful, cheap",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ae%89-an-yasui-safe-cheap/
院,"institution, temple, mansion, school",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%99%a2-in-institution/
心,"Learn Japanese kanji: 【シン / こころ】 Meaning: heart, mind, spirit.",<em>(No detailed table found)</em>,Example #1私の心は泣いています。ふりがなromajiEnglishわたしのこころはないています。watashi no kokoro wa naiteimasu.My heart is crying.,Example #2あなたがいてくれて心強い。ふりがなromajiEnglishあなたがいてくれてこころづおい。anata ga ite kurete kokoro dzuyoi.I'm reassured with you here.,https://jlptsensei.com/learn-japanese-kanji/%e5%bf%83-shin-kokoro-heart/
界,"Learn Japanese kanji: 【 カイ 】 Meaning: world, boundary.",<em>(No detailed table found)</em>,Example #1その本は世界中で読まれている。ふりがなromajiEnglishこのほんはせかいじゅうでよまれている。kono hon wa sekaijuu de yomareteiru.This book is read all over the world.,Example #2英語は世界中で話されている。ふりがなromajiEnglishえいごはせかいじゅうではなされている。eigo wa sekaijuu de hanasareteiru.English is spoken all over the world.,https://jlptsensei.com/learn-japanese-kanji/%e7%95%8c-kai-world-boundary/
教,"Learn Japanese kanji: 【 キョウ / おし(える)、 おそ(わる) 】 Meaning: teach, faith, doctrine.",<em>(No detailed table found)</em>,Example #1日本語を教えてください。ふりがなromajiEnglishにほんごをおしえてください。nihongo o oshiete kudasai.Please teach me Japanese.,Example #2誰に英語を教わったか?ふりがなromajiEnglishだれにえいごをおそわったか？dare ni eigo o osowatta ka?Who taught you English?,https://jlptsensei.com/learn-japanese-kanji/%e6%95%99-kyou-oshieru-teach-faith/
文,"sentence, literature, style, art",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%96%87-bun/
元,"Learn Japanese kanji: 【 ゲン、 ガン / もと 】 Meaning: beginning, former time, origin.",<em>(No detailed table found)</em>,Example #1元気ですか？ふりがなromajiEnglishげんきですか？genki desu ka?Are you doing well?,Example #2来週は地元へ帰る。ふりがなromajiEnglishらいしゅうはじもとへかえる。raishuu wa jimoto he kaeru.I'm heading back to my hometown next week.,https://jlptsensei.com/learn-japanese-kanji/%e5%85%83-gen-moto-beginning-origin/
重,"heavy, important, esteem, respect",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%87%8d-juu-omoi-heavy-important/
近,"Learn Japanese kanji: 【 キン / ちか(い) 】 Meaning: near, early, akin, tantamount.",<em>(No detailed table found)</em>,Example #1もう10時近い。ふりがなromajiEnglishもうじゅうじちかい。mou juuji chikai.It's already close to 10 o'clock.,Example #2この色は赤に近い。ふりがなromajiEnglishこのいろはあかにちかい。kono iro wa aka ni chikai.This color is close to red.,https://jlptsensei.com/learn-japanese-kanji/%e8%bf%91-kin-chikai-near/
考,"consider, think over",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%80%83-kou-kangaeru-consider/
画,"brush-stroke, picture",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%94%bb-ga-kaku-picture/
海,"Learn Japanese kanji: 【 カイ / うみ 】 Meaning: sea, ocean.",<em>(No detailed table found)</em>,Example #1土曜日に海に行きませんか？ふりがなromajiEnglishどようびにうみにいきませんか？doyoubi ni umi ni ikimasen ka?Do you want to go to the beach/ocean on Saturday?,Example #2私は一日中海辺で過ごした。ふりがなromajiEnglishわたしはいちにちちゅううみべですごした。watashi wa ichinichi chuu de umibe de sugoshita.I spent an entire day at the beach.,https://jlptsensei.com/learn-japanese-kanji/%e6%b5%b7-kai-umi-sea-ocean/
売,sell,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a3%b2-bai-uru-sell/
知,"know, wisdom",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%9f%a5-chi-shiru-know/
道,"Learn Japanese kanji: 【 ドウ / みち 】 Meaning: road-way, street, district, journey, course.",<em>(No detailed table found)</em>,Example #1小道を歩いて行った。ふりがなromajiEnglishこみちをあるいていった。komichi o aruite itta.I walked along the footpath.,Example #2道路を渡る時は気をつけなさい。ふりがなromajiEnglishどうろをわたるときはきをつけなさい。michi o wataru toki wa ki o tsuke nasai.Be careful when crossing the street.,https://jlptsensei.com/learn-japanese-kanji/%e9%81%93-dou-michi-road-course/
集,"Learn Japanese kanji: 【 シュウ / あつ(める) 】 Meaning: gather, meet, congregate, swarm, flock.",<em>(No detailed table found)</em>,Example #1集合場所はどこがいいですか？ふりがなromajiEnglishしゅうごうばしょはどこがいいですか？shuugou basho wa doko ga ii desu ka?Where's a good place to meet?,Example #2あなたはマグネットを集めているのですか？ふりがなromajiEnglishあなたはマグネットをあつめているのですか？anata wa magunetto o atsumete iru no desuka?Are you collecting magnets?,https://jlptsensei.com/learn-japanese-kanji/%e9%9b%86-shuu-atsumeru-gather/
別,"separate, branch off, diverge",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%88%a5-betsu-separate/
物,"Learn Japanese kanji: 【 ブツ、 モツ / もの 】 Meaning: thing, object, matter.",<em>(No detailed table found)</em>,Example #1動物が好きですか？ふりがなromajiEnglishどうぶつがすきですか？doubutsu ga suki desu ka?Do you like animals?,Example #2飲み物は何がいいですか？ふりがなromajiEnglishのみものはなにがいいですか？nomimono wa nani ga ii desu ka?What would you like to drink?,https://jlptsensei.com/learn-japanese-kanji/%e7%89%a9-butsu-mono-thing-object/
使,"Learn Japanese kanji: 【 シ / つか(う) 】 Meaning: use, send on a mission, order, messenger, envoy, ambassador, cause.",<em>(No detailed table found)</em>,Example #1これを使っていいですか。ふりがなromajiEnglishこれをつかっていいですか。kore o tsukatte ii desu ka.Can I use this?,Example #2いつでも私の辞書を使っていい。ふりがなromajiEnglishいつでもわたしのじしょをつかっていい。itsudemo watashi no jisho o tsukatte ii.You can use my dictionary any time.,https://jlptsensei.com/learn-japanese-kanji/%e4%bd%bf-shi-tsukau-use/
品,"Learn Japanese kanji: 【 ヒン / しな 】 Meaning: goods, refinement, dignity, article.",<em>(No detailed table found)</em>,Example #1その商品は日本でとても人気があります。ふりがなromajiEnglishそのしょうひんはにほんでとてもにんきがあります。sono shouhin wa nihon de totemo ninki ga arimasu.Those products are a big hit in Japan.,Example #2その賞品はぜひ手に入れたい。ふりがなromajiEnglishそのしょうひんはぜひてにいれたい。sono shouhin wa zehi te ni iretai.I really want to get that prize!,https://jlptsensei.com/learn-japanese-kanji/%e5%93%81-hin-shina-goods/
計,"plot, plan, scheme, measure",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a8%88-kei-hakaru-plan-measure/
死,"death, die",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%ad%bb-shi-death/
特,Learn Japanese kanji: 【 トク 】 Meaning: special.,<em>(No detailed table found)</em>,Example #1特にはないです。ふりがなromajiEnglishとくにはないです。tokuni wa nai desu.Not in particular.,Example #2私は特に数学がきらい。ふりがなromajiEnglishわたしはとくにすうがくがきらい。watashi wa tokuni suugaku ga kirai.I particularly hate math.,https://jlptsensei.com/learn-japanese-kanji/%e7%89%b9-toku-special/
私,"Learn Japanese kanji: 【 シ / わたくし、 わたし 】 Meaning: private, I, me.",<em>(No detailed table found)</em>,Example #1私は来年社会人になる。ふりがなromajiEnglishわたしはらいねんしゃかいじんになる。watashi wa rainen shakaijin ni naru.I will become a working adult next year.,Example #2理科は私にとって難しいです。ふりがなromajiEnglishりかはわたしにとってむずかしいです。rika wa watashi ni totte muzukashii desu.Science is very difficult for me.,https://jlptsensei.com/learn-japanese-kanji/%e7%a7%81-shi-watashi-meaning-private/
始,"commence, begin",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a7%8b-shi-hajimeru-begin/
朝,Learn Japanese kanji: 【 チョウ / あさ 】 Meaning: morning.,<em>(No detailed table found)</em>,Example #1朝ご飯を食べましたか？ふりがなromajiEnglishあさごはんをたべましたか？asa gohan o tabemashita ka?Have you eaten breakfast?,Example #2朝食を食べました？ふりがなromajiEnglishちょうしょくをたべました？choushoku o tabemashita?Have you eaten breakfast?,https://jlptsensei.com/learn-japanese-kanji/%e6%9c%9d-chou-asa-morning/
運,"Learn Japanese kanji: 【 ウン / はこ(ぶ) 】 Meaning: carry, luck, destiny, fate, lot, transport, progress, advance.",<em>(No detailed table found)</em>,Example #1あなたは車を運転できますか。ふりがなromajiEnglishあなたはくるまをうんてんできますか。anata wa kuruma o unten dekimasu ka.Can you drive a car?,Example #2私は運動が苦手です。ふりがなromajiEnglishわたしはうんどうがにがてです。watashi wa undou ga nigate desu.I am not good at exercising.,https://jlptsensei.com/learn-japanese-kanji/%e9%81%8b-un-hakobu-carry/
終,"end, finish",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b5%82-shuu-owaru-end-finish/
台,"pedestal, a stand, counter for machines and vehicles",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8f%b0-dai-tai-meaning-pedestal/
広,"wide, broad, spacious",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ba%83-kou-hiroi-meaning-wide/
住,"Learn Japanese kanji: 【 ジュウ、 チュウ / す(む) 】 Meaning: dwell, reside, live, inhabit.",<em>(No detailed table found)</em>,Example #1私は日本に住んでいます。ふりがなromajiEnglishわたしはにほんにすんでいます。watashi wa nihon ni sundeimasu.I live in Japan.,Example #2海外に住んだことがありますか？ふりがなromajiEnglishかいがいにすんだことがありますか？kaigai ni sunda koto ga arimasu ka?Have you ever lived abroad?,https://jlptsensei.com/learn-japanese-kanji/%e4%bd%8f-juu-sumu-reside/
無,"nothingness, none, ain't, nothing, nil, not",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%84%a1-mu-nai-nothing/
真,"true, reality, Buddhist sect",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%9c%9f-shin-ma-true/
有,"Learn Japanese kanji: 【 ユウ、 ウ / あ(る) 】 Meaning: possess, have, exist, happen, occur.",<em>(No detailed table found)</em>,Example #1私の学校は東京に有ります。ふりがなromajiEnglishわたしのがっこうはとうきょうにあります。watashi no gakkou wa toukyou ni arimasu.My school is in Tokyo.,Example #2私は有名になりたい。ふりがなromajiEnglishわたしはゆうめいになりたい。watashi wa yuumei ni naritai.I want to become famous.,https://jlptsensei.com/learn-japanese-kanji/%e6%9c%89-yuu-aru-have-exist/
口,Learn Japanese kanji: 【 コウ / くち 】 Meaning: mouth.,<em>(No detailed table found)</em>,Example #1入口はどこですか？ふりがなromajiEnglishいりぐちはどこですか？iriguchi wa doko desu ka?Where is the entrance?,Example #2日本の人口は何人ですか。ふりがなromajiEnglishにほんのじんこうはなんにんですか。nihon no jinkou wa nannin desu ka.What is the population of Japan?,https://jlptsensei.com/learn-japanese-kanji/%e5%8f%a3-kou-kuchi-mouth/
