name,meaning,info_html,ex1,ex2,source
長期,Learn Japanese vocabulary: 【 ちょうき 】(chouki) Meaning: long-term.,<em>(No detailed table found)</em>,"Example #1私はその長期旅行の後、とても疲れている。ふりがなromajiEnglishわたしはそのちょうきりょこうのあと、とてもつかれている。watashi wa sono chouki ryokou no ato, totemo tsukareteiru.I'm really tired after that long trip.",Example #2長期休暇はどのくらいありますか？ふりがなromajiEnglishちょうききゅうかはどのくらいありますか？chouki kyuuka wa dono kurai arimasu ka?How long is your long vacation?,https://jlptsensei.com/learn-japanese-vocabulary/%e9%95%b7%e6%9c%9f-chouki-long-term/
中,during; while; medium; middle,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%ad-chuu-meaning-currently/
中学,"Learn Japanese vocabulary: 【ちゅうがく】(chuugaku) Meaning: junior high school; middle school. Often used with either 中学生 (chuugakusei, middle school student) or 中学校 (middle school).",<em>(No detailed table found)</em>,Example #1中学の何年生ですか？ふりがなromajiEnglishちゅうがくのなんねんせいですか？chuugaku no nannensei desu ka?What grade are you in at middle school?,"Example #2中学の時、私はサッカー部に入った。ふりがなromajiEnglishちゅうがくのとき、わたしはサッカーぶにはいった。chuugaku no toki, watashi wa sakkaa bu ni haitta.In my middle school days, I was in the soccer club.",https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%ad%e5%ad%a6-chuugaku-middle-school/
昼食,Learn Japanese vocabulary: 【ちゅうしょく】(chuushoku) Meaning: lunch; midday meal.,<em>(No detailed table found)</em>,Example #1昼食は食べましたか？ふりがなromajiEnglishちゅうしょくはたべましたか？chuushoku wa tabemashita ka?Did you eat lunch?,Example #2昼食は普通 12 時です。ふりがなromajiEnglishちゅうしょくはふつうじゅうにじです。chuushoku wa futsuu juuni ji desu.We usually have lunch at noon.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%98%bc%e9%a3%9f-chuushoku-lunch/
大部分,most part; greater part; majority,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%a7%e9%83%a8%e5%88%86-daibubun-meaning-most-part/
駄目,Learn Japanese vocabulary: 【だめ】(dame). Meaning: no good; not serving its purpose; useless; broken hopeless; wasted; in vain; purposeless​ cannot; must not; not allowed​,<em>(No detailed table found)</em>,Example #1これはだめですか？ふりがなromajiEnglishこれはだめですか？kore wa dame desuka?Is it no good?,Example #2今度の先生はだめだ。ふりがなromajiEnglishこんどのせんせいはだめだ。kondo no sensei wa dame da.The new man is no good.,https://jlptsensei.com/learn-japanese-vocabulary/%e9%a7%84%e7%9b%ae-%e3%81%a0%e3%82%81-dame-meaning/
男子,youth; young man,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%94%b7%e5%ad%90-danshi-young-man/
出会い,meeting; rendezvous; encounter,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%87%ba%e4%bc%9a%e3%81%84-deai-meaning-encounter/
出会う,to meet (by chance); to come across; to run across; to encounter,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%87%ba%e4%bc%9a%e3%81%86-deau-meaning-to-encounter/
読書,Learn Japanese vocabulary: 【どくしょ】(dokusho) Meaning: reading.,<em>(No detailed table found)</em>,Example #1読書が好きです。ふりがなromajiEnglishどくしょがすきです。dokusho ga suki desu.I like reading books.,Example #2私はよく読書をする。ふりがなromajiEnglishわたしはよくどくしょをする。watashi wa yoku dokusho suru.I often read.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%aa%ad%e6%9b%b8-dokusho-reading/
努力,effort; exertion; endeavor; hard work; striving,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8a%aa%e5%8a%9b-doryoku-meaning-effort/
同一,identical; same; one and the same; equal,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/japanese-meaning-of-%e5%90%8c%e4%b8%80-douitsu/
円,yen; Japanese monetary unit; circle,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%86%86-en-meaning-yen/
不利,Learn Japanese vocabulary: 【ふり】(furi) Meaning: disadvantage; handicap; unfavorable position. This can be used as a noun and as a な adjective.,<em>(No detailed table found)</em>,Example #1病気で彼は不利になった。ふりがなromajiEnglishびょうきでかれはふりになった。byouki de kare wa furi ni natta.Illness handicapped him.,Example #2判決は彼に不利だった。ふりがなromajiEnglishはんけつはかれにふりだった。hanketsu wa kare ni furi datta.The judgement was against him.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%8d%e5%88%a9-furi-disadvantage/
不足,insufficiency; shortage; deficiency; lack; dearth,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%8d%e8%b6%b3-fusoku-meaning-shortage/
再び,Learn Japanese vocabulary: 【ふたたび】(futatabi) Meaning: again; once more; a second time,<em>(No detailed table found)</em>,Example #1あなたは再び日本に来てください。ふりがなromajiEnglishあなたはふたたびにほんにきてください。anata wa futatabi nihon ni kite kudasai.Please come to Japan again!,Example #2来年も再びここに来たいです。ふりがなromajiEnglishらいねんもふたたびここにきたいです。rainen mo futatabi koko ni kitai desu.I would like to come here again next year.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%86%8d%e3%81%b3-futatabi-again/
外交,diplomacy,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%96%e4%ba%a4-gaikou-diplomacy/
外出,"going out; outing; leaving (one's home, office, etc.)",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%96%e5%87%ba-gaishutsu-going-out/
学期,school term; semester,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%a6%e6%9c%9f-gakki-school-term/
学,learning; education; study of,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%a6-gaku-study-of/
学問,scholarship; study; learning,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%a6%e5%95%8f-gakumon-scholarship/
学者,scholar,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%a6%e8%80%85-gakusha-scholar/
学習,study; learning; tutorial,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%a6%e7%bf%92-gakushuu-study/
議長,"Learn Japanese vocabulary: 【 ぎちょう 】(gichou) Meaning: chairman; speaker (e.g. of assembly) president (e.g. of council, senate, etc.) moderator (e.g. of a newsgroup)",<em>(No detailed table found)</em>,Example #1誰が議長に選ばれたか？ふりがなromajiEnglishだれがぎちょうにえらばれたか？dare ga gichou ni erabareta ka?Who was elected as chairman?,Example #2彼女は議長を辞めるだろう。ふりがなromajiEnglishかのじょはぎちょうをやめるだろう。kanojo wa gichou wo yameru darou.She will likely resign as chairman.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%ad%b0%e9%95%b7-gichou-chairman/
議会,congress; parliament; diet; legislative assembly,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%ad%b0%e4%bc%9a-gikai-meaning-congress/
語学,study of foreign languages; linguistics,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%aa%9e%e5%ad%a6-gogaku-study-of-foreign-languages/
激しい,violent; extreme; intense,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%bf%80%e3%81%97%e3%81%84-hageshii-extreme/
母親,mother,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%af%8d%e8%a6%aa-hahaoya-meaning-mother/
博物館,museum,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8d%9a%e7%89%a9%e9%a4%a8-hakubutsukan-museum/
販売,sales; selling; marketing,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%b2%a9%e5%a3%b2-hanbai-sales/
発明,Learn Japanese vocabulary: 【はつめい】(hatsumei) Meaning: invention.,<em>(No detailed table found)</em>,Example #1これは偉大な発明です。ふりがなromajiEnglishこれはいだいなはつめいです。kore wa idai na hatsumei desu.This is a great invention.,Example #2電話を発明したのはだれですか。ふりがなromajiEnglishでんわをはつめいしたのはだれですか。denwa wo hatsumei shita no wa dare desu ka?Who invented the telephone?,https://jlptsensei.com/learn-japanese-vocabulary/%e7%99%ba%e6%98%8e-hatsumei-meaning-invention/
外す,Learn Japanese vocabulary: 【はずす】(hazusu) Meaning: to remove; to take off; to detach; to unfasten; to undo to drop (e.g. from a team); to remove (from...,<em>(No detailed table found)</em>,Example #1彼はサングラスを外した。ふりがなromajiEnglishかれはサングラスをはずした。kare wa sangurasu wo hazushita.He took off his sunglasses.,Example #2彼は席を外している。ふりがなromajiEnglishかれはせきをはずしている。kare wa seki wo hazushiteiru.He is away from his seat.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%96%e3%81%99-hazusu-to-remove/
品,"Learn Japanese vocabulary: 【ひん】(hin) Meaning: elegance; grace; refinement; class; dignity article; item counter for items (of food, etc.); counter for dishes or courses (at a...",<em>(No detailed table found)</em>,Example #1彼は品がない。ふりがなromajiEnglishかれはひんがない。kare wa hin ga nai.He has no style.,Example #2前菜は３品ご用意しております。ふりがなromajiEnglishぜんさいはさんぴんごよういしております。zensai wa sanpin go youi shite orimasu.We prepared three dishes for the appetizer.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%93%81-hin-elegance-article/
一言,Learn Japanese vocabulary: 【ひとこと】(hitokoto) Meaning: single word; a few words; brief comment.,<em>(No detailed table found)</em>,Example #1私は彼と一言も話さなかった。ふりがなromajiEnglishわたしはかれとひとこともはなさなかった。watashi wa kare to hitokoto mo hanasana katta.I didn't say one word to him.,"Example #2一言ご挨拶申し上げます。ふりがなromajiEnglishひとことごあいさつもうしあげます。hitokoto go aisatsu moushi agemasu.Ladies and gentlemen, let me say a few words on this occasion.",https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e8%a8%80-hito-koto-meaning-single-word/
一人一人,Learn Japanese vocabulary: 【ひとりひとり】(hitorihitori) Meaning: one by one; each; one at a time.,<em>(No detailed table found)</em>,Example #1私は彼らの一人一人に話しかけた。ふりがなromajiEnglishわたしはかれらのひとりひとりにはなしかけた。Watashi wa karera no hitorihitori ni hanashi kaketa.I spoke to them individually.,Example #2彼は息子たち一人一人にお金をあげた。ふりがなromajiEnglishかれはむすこたちひとりひとりにおかねをあげた。Kare wa musuko tachi hitorihitori ni okane wo ageta.He gave each of his sons money.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e4%ba%ba%e4%b8%80%e4%ba%ba-hitorihitori-meaning-one-by-one/
本物,genuine article; real thing; real deal​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%ac%e7%89%a9-honmono-meaning-genuine-article/
本人,the person in question; the person themselves; said person,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%ac%e4%ba%ba-honnin-meaning-person-in-question/
一致,agreement; union; match​; coincidence,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e8%87%b4-icchi-meaning-agreement/
一時,one o'clock,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e6%99%82-ichiji-meaning-one-oclock/
意外,Learn Japanese vocabulary: 【いがい】(igai) Meaning: unexpected; surprising,<em>(No detailed table found)</em>,Example #1それは意外です。ふりがなromajiEnglishそれはいがいです。sore wa igai desu.That was unexpected.,Example #2それは意外と大きかった。ふりがなromajiEnglishそれはいがいとおおきかった。sore wa igai to ookikatta.That was unexpectedly big.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%84%8f%e5%a4%96-igai-unexpected/
一家,a family; a household; a home; one's family; whole family,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/japanese-meaning-of-%e4%b8%80%e5%ae%b6-ikka/
今に,before long; even now,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a%e3%81%ab-imani-before-long/
今にも,Learn Japanese vocabulary: 【いまにも】(imanimo) Meaning: at any moment at any minute on the verge of,<em>(No detailed table found)</em>,Example #1今にも雨が降り出しそうだ。ふりがなromajiEnglishいまにもあめがふりだしそうだ。ima nimo ame ga furi dashi sou da.It looks like it will rain any moment.,Example #2彼は今にも泣き出しそうに見えた。ふりがなromajiEnglishかれはいまにもなきだしそうにみえた。kare wa ima nimo naki dashi sou ni mieta.He looked like he was about to cry.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a%e3%81%ab%e3%82%82-imanimo-at-any-moment/
一般,general; universal; ordinary; average; common,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e8%88%ac-ippan-meaning-general/
一方,one (esp. of two); one way; the other direction; although,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e6%96%b9-ippou-meaning-one-side/
一生,whole life; a lifetime; a generation,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e7%94%9f-isshou-meaning-whole-life/
一種,species; kind; variety,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e7%a8%ae-isshu-meaning-species/
一瞬,instant; moment; for an instant,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e7%9e%ac-isshun-meaning-moment/
一層,Learn Japanese vocabulary: 【いっそう】(issou) Meaning: much more; still more; all the more; single layer; sooner; preferably​.,<em>(No detailed table found)</em>,Example #1朝より一層雨がはげしくなってきた。ふりがなromajiEnglishあさよりいっそうあめがはげしくなってきた。asa yori issou ame ga hageshiku natte kita.The rain has become even more intense than in the morning.,Example #2彼女はこれで一層有名になった。ふりがなromajiEnglishかのじょはこれでいっそうゆうめいになった。Kanojo wa kore de issou yuumei ni natta.She became more famous with that.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e5%b1%a4-issou-meaning-much-more/
一体,(what) the heck; (why) in the world,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e4%bd%93-ittai-what-why-meaning/
所謂,Learn Japanese vocabulary: 【いわゆる】(iwayuru). Meaning: what is called; as it is called; the so-called; so to speak​.,<em>(No detailed table found)</em>,Example #1彼女はいわゆる天才だ。ふりがなromajiEnglishかのじょはいわゆるてんさいだ。kanojo wa iwayuru tensai da.She is what is called a genius.,Example #2彼はいわゆる生きる辞書だ。ふりがなromajiEnglishかれはいわゆるいきるじしょだ。kare wa iwayuru ikiru jisho da.He is what is called a living dictionary.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%89%80%e8%ac%82-%e3%81%84%e3%82%8f%e3%82%86%e3%82%8b-iwayuru-meaning/
邪魔,hindrance,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%82%aa%e9%ad%94-%e3%81%98%e3%82%83%e3%81%be-jama-meaning/
化学,"Learn Japanese vocabulary: 【かがく】(kagaku) Meaning: chemistry. Note: かがく can also be written as 科学, in which case the meaning changes from chemistry to science.",<em>(No detailed table found)</em>,Example #1私は化学が苦手です。ふりがなromajiEnglishわたしはかがくがにがてです。watashi wa kagaku ga nigate desu.I am not good at chemistry.,Example #2化学は面白い科目だと思います。ふりがなromajiEnglishかがくはおもしろいかもくだとおもいます。kagaku wa omoshiroi kamoku da to omoimasu.I think chemistry is an interesting subject.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8c%96%e5%ad%a6-kagaku-chemistry/
会,meeting; assembly; party; association; club,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bc%9a-kai-meaning-association/
会員,member,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bc%9a%e5%93%a1-kaiin-meaning-member/
海外,foreign; abroad; overseas,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b5%b7%e5%a4%96-kaigai-abroad/
会合,meeting; assembly; gathering; association,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bc%9a%e5%90%88-kaigou-meaning-assembly/
会計,finance; account; treasurer; bill,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bc%9a%e8%a8%88-kaikei-meaning-finance/
開始,start; commencement; beginning; initiation​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%96%8b%e5%a7%8b-kaishi-meaning-start/
科目,(school) subject; curriculum; course,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%a7%91%e7%9b%ae-kamoku-meaning-curriculum/
権利,right; privilege,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%a8%a9%e5%88%a9-kenri-right-privilege/
基本,Learn Japanese vocabulary: 【きほん】(kihon) Meaning: basics; fundamentals; basis; foundation.,<em>(No detailed table found)</em>,Example #1これは基本です。ふりがなromajiEnglishこれはきほんです。kore wa kihon desu.This is fundamental / These are the fundamentals.,Example #2私の仕事は基本的に平日が休みです。ふりがなromajiEnglishわたしのしごとはきほんてきにへいじつがやすみです。watashi no shigoto wa kihonteki ni heijitsu ga yasumi desu.I typically don't work on weekdays.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9f%ba%e6%9c%ac-kihon-meaning-basics/
記事,article; news story; report; account,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%98%e4%ba%8b-kiji-article/
気味,sensation; feeling​; tendency,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b0%97%e5%91%b3-kimi-meaning-sensation/
記念,commemoration; celebration; honoring the memory of something,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%98%e5%bf%b5-kinen-commemoration/
気に入る,to like; to take a liking to,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b0%97%e3%81%ab%e5%85%a5%e3%82%8b-kiniiru-to-like/
記入,entry; filling in; filling out,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%98%e5%85%a5-kinyuu-filling-in/
記憶,Learn Japanese vocabulary: 【 きおく 】(kioku) Meaning: memory; recollection; remembrance.,<em>(No detailed table found)</em>,Example #1僕は記憶が悪い。ふりがなromajiEnglishぼくはきおくがわるい。boku wa kioku ga warui.I have a bad memory.,Example #2その問題では記憶がぜんぜんない。ふりがなromajiEnglishそのもんだいではきおくがぜんぜんない。sono mondai de wa kioku ga zenzen nai.My memory is blank on that issue.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%98%e6%86%b6-kioku-memory/
記者,reporter; journalist,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%98%e8%80%85-kisha-reporter/
期待,Learn Japanese vocabulary: 【きたい】(kitai) Meaning: expectation; anticipation; hope.,<em>(No detailed table found)</em>,Example #1期待できるのか？ふりがなromajiEnglishきたいできるのか？kitai dekiru no ka?Is it promising?,Example #2彼から何を期待する？ふりがなromajiEnglishかれからなにをきたいする？kare kara nani wo kitai suru?What do you expect from him?,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%9f%e5%be%85-kitai-expectation/
国家,state; country; nation,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9b%bd%e5%ae%b6-kokka-nation/
国会,National Diet; legislative assembly of Japan; parliament; congress,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9b%bd%e4%bc%9a-kokkai-national-diet/
国境,Learn Japanese vocabulary: 【こっきょう】(kokkyou) meaning: national border.,<em>(No detailed table found)</em>,Example #1国境の町ふりがなromajiEnglishこっきょうのまちkokkyou no machi.a border town,Example #2音楽に国境なし。ふりがなromajiEnglishおんがくにこっきょうなし。ongaku ni kokkyou nashi.Music is universal.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9b%bd%e5%a2%83-kokkyou-national-border/
国語,national language,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9b%bd%e8%aa%9e-kokugo-national-language/
国民,Learn Japanese vocabulary: 【こくみん】(kokumin) Meaning: people (of a country); nation; citizen; national.,<em>(No detailed table found)</em>,Example #1彼は日本の国民となった。ふりがなromajiEnglishかれはにほんのこくみんとなった。kare wa nihon no kokumin to natta.He became a Japanese citizen.,Example #2ベトナム人はよく働く国民です。ふりがなromajiEnglishベトナムじんはよくはたらくこくみんです。betonamujin wa yoku hataraku kokumin desu.Vietnamese are hard working people.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9b%bd%e6%b0%91-kokumin-citizen/
今後,from now on; hereafter,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a%e5%be%8c-kongo-from-now-on/
今回,Learn Japanese vocabulary: 【こんかい】(konkai) Meaning: now; this time; lately.,<em>(No detailed table found)</em>,Example #1今回は違います。ふりがなromajiEnglishこんかいはちがいます。konkai wa chigaimasu.This time is different.,Example #2今回が最後の試合だ。ふりがなromajiEnglishこんかいはさいごのしあいだ。konkai wa saigo no shiai da.This is the last match.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a%e5%9b%9e-konkai-this-time/
今日,today; this day,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a%e6%97%a5-konnichi-today/
転ぶ,Learn Japanese vocabulary: 【ころぶ】(korobu) Meaning: to fall down; to fall over to turn out; to play out​ to abandon Christianity (and convert to Buddhism); to...,<em>(No detailed table found)</em>,Example #1転んでけがをしました。ふりがなromajiEnglishころんでけがをしました。koronde kega wo shimashita.I fell down and got injured.,Example #2自転車で転んだ。ふりがなromajiEnglishじてんしゃでころんだ。jitensha de koronda.I fell off my bicycle.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%bb%a2%e3%81%b6-korobu-fall-down/
高速,high-speed; rapid; express,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%ab%98%e9%80%9f-kousoku-high-speed/
訓練,training; drill; practice; discipline,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%93%e7%b7%b4-kunren-training/
