name,meaning,info_html,ex1,ex2,source
長,"long, leader, superior, senior",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%95%b7-chou-nagai-long-superior/
出,"Learn Japanese kanji: 【 シュツ、 スイ / で(る)、 だ(す)、 い(でる) 】 Meaning: exit, leave, go out, come out, put out, protrude.",<em>(No detailed table found)</em>,Example #1あなたはどこの出身ですか。ふりがなromajiEnglishあなたはどこのしゅっしんですか。あなたはどこのしゅっしんですか。Where are you from?,Example #2かれが出張に行く。ふりがなromajiEnglishかれがしゅっちょうにいく。kare ga shuchcou ni iku.He's going on a business trip.,https://jlptsensei.com/learn-japanese-kanji/%e5%87%ba-shutsu-deru-exit/
三,"three, 3",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%89-san-mitsu-three-3/
時,"time, hour",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%99%82-ji-toki-time-hour/
行,"Learn Japanese kanji: 【 コウ、 ギョウ、 アン / いく、 ゆく、 おこなう 】 Meaning: going, journey, carry out, line, row.",<em>(No detailed table found)</em>,Example #1来週の水曜日にそちらへ行く。ふりがなromajiEnglishらいしゅうのすいようびにそちらへいく。raishuu no suiyoubi ni sochira he iku.I'll go over there next Wednesday.,Example #2毎年旅行したい。ふりがなromajiEnglishまいとしりょこうしたい。maitoshi ryokou shitai.I want to travel every year.,https://jlptsensei.com/learn-japanese-kanji/%e8%a1%8c-kou-iku-going-line/
見,"Learn Japanese kanji: 【 ケン / みる、 みえる、 みせる 】 Meaning: see, hopes, chances, idea, opinion, look at, visible.",<em>(No detailed table found)</em>,Example #1この映画を見たことありますか？ふりがなromajiEnglishこのえいがをみたことありますか？kono eiga o mita koto arimasu ka?Have you seen this movie before?,Example #2家から学校が見える。ふりがなromajiEnglishいえからがっこうがみえる。ie kara gakkou ga mieru.I can see my school from my house.,https://jlptsensei.com/learn-japanese-kanji/%e8%a6%8b-ken-miru-to-see/
月,"Learn Japanese kanji: 【ゲツ、 ガツ / つき】 Meaning: month, moon.",<em>(No detailed table found)</em>,Example #1今月は日本に行きます。ふりがなromajiEnglishこんげつはにほんにいきます。kongetsu wa nihon ni ikimasu.I'm going to Japan this month.,Example #2私は9月に生まれました。ふりがなromajiEnglishわたしはくがつにうまれました。watashi wa kugatsu ni umaremashita.I was born in September.,https://jlptsensei.com/learn-japanese-kanji/%e6%9c%88-getsu-tsuki-month-moon/
分,Learn Japanese kanji: 【 ブン、 フン、 ブ / わ(ける) 】 Meaning: part; minute of time; segment; share; degree; one’s lot; duty; understand; know.,<em>(No detailed table found)</em>,Example #1日本語分かりません。ふりがなromajiEnglishにほんごわかりません。nihongo wakarimasen.I don't understand Japanese.,Example #2今日は気分はどうですか？ふりがなromajiEnglishきょうはきぶんはどうですか？kyou wa kibun wa dou desu ka?How are you feeling today?,https://jlptsensei.com/learn-japanese-kanji/%e5%88%86-bun-wakeru-part-minute/
後,"Learn Japanese kanji: 【 ゴ、 コウ / のち、 うしろ、 あと、 おくれる 】 Meaning: behind, back, later.",<em>(No detailed table found)</em>,Example #1後で電話します。ふりがなromajiEnglishあとででんわします。ato de denwa shimasu.I'll give you a call later.,Example #2金曜日の午後に会いましょう。ふりがなromajiEnglishきにょうびのごごにあいましょう。kinyoubi no gogo ni aimashou.Let's meet Friday morning.,https://jlptsensei.com/learn-japanese-kanji/%e5%be%8c-go-ato-behind-later/
前,"Learn Japanese kanji: 【 ゼン / まえ 】 Meaning: in front, before.",<em>(No detailed table found)</em>,Example #1私の名前はジョンです。ふりがなromajiEnglishわたしのなまえはジョンです。watashi no namae wa jon desu.My name is John.,Example #2駅前で会いましょう。ふりがなromajiEnglishえきまえであいましょう。ekimae de aimashou.Let's meet in front of the station.,https://jlptsensei.com/learn-japanese-kanji/%e5%89%8d-zen-mae-in-front-before/
生,"life, genuine, birth",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%94%9f-sei-ikiru-nama-life/
五,"Learn Japanese kanji: 【 ゴ / いつ(つ) 】 Meaning: five, 5.",<em>(No detailed table found)</em>,Example #1私の誕生日は五月一日です。ふりがなromajiEnglishわたしのたんじょうびはごがつついたちです。watashi no tanjoubi wa gogatsu tsuitachi desu.My birthday is May 1st.,"Example #2私は、五人家族です。ふりがなromajiEnglishわたしは、ごにんかぞくです。watashi wa, gonin kazoku desu.There are 5 people in my family.",https://jlptsensei.com/learn-japanese-kanji/%e4%ba%94-go-itsutsu-five-5/
間,"Learn Japanese kanji: 【 カン、 ケン / なに、 あいだ、 ま、 あい 】 Meaning: interval, space.",<em>(No detailed table found)</em>,Example #1時間がありますか？ふりがなromajiEnglishじかんがありますか？jikan ga arimasu ka?Do you have time?,Example #2朝の電車に間に合いませんでした。ふりがなromajiEnglishあさのでんしゃにまにあいませんでした。asa no densha ni ma ni aimasen deshita.I didn't make it in time for the morning train.,https://jlptsensei.com/learn-japanese-kanji/%e9%96%93-kan-aida-interval-space/
上,"Learn Japanese kanji: 【 ジョウ、 ショウ、 シャン / うえ、 うわ-、 かみ、 あげる、 あがる、 あがり、 のぼる、 のぼり、 のぼせる、 のぼす、 たてまつる】 Meaning: above, up.",<em>(No detailed table found)</em>,Example #1彼は上をむいて空を見ていた。ふりがなromajiEnglishかれはうえをむいてそらをみていた。kare wa ue o muite sora o miteita.He was looking up towards the sky.,Example #2電車はスピードを上げた。ふりがなromajiEnglishでんしゃはスピードをあげた。densha wa supiido o ageta.The train picked up speed.,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%8a-ue-kami-jou-above-up/
東,Learn Japanese kanji: 【 トウ / ひがし 】 Meaning: east.,<em>(No detailed table found)</em>,Example #1風が東に変わった。ふりがなromajiEnglishかぜがひがしにかわった。Kaze ga higashi ni kawattaThe wind has veered to the east.,Example #2東京に住んでいます。ふりがなromajiEnglishとうきょうにすんでいます。toukyou ni sundeimasu.I live in Tokyo.,https://jlptsensei.com/learn-japanese-kanji/%e6%9d%b1-tou-higashi-east/
四,"four, 4",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9b%9b-shi-yotsu-four-4/
今,now; the present,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%8a-ima-kon-now/
金,Learn Japanese kanji: 【 キン、 コン、 ゴン / かね、 かな-、 -がね 】 Meaning: gold.,<em>(No detailed table found)</em>,Example #1金曜日は空いていますか？ふりがなromajiEnglishきにょうびはあいていますか？kinyoubi wa aiteimasu ka?Are you free on Friday?,Example #2お金がないから何もできない。ふりがなromajiEnglishおかねがないからなにもできない。okane ga nai kara nanimo dekinai.I can't do anything because I have no money.,https://jlptsensei.com/learn-japanese-kanji/%e9%87%91-kin-kane-gold/
九,"Learn Japanese kanji: 【 キュウ、 ク / ここの(つ) 】 Meaning: nine, 9.",<em>(No detailed table found)</em>,Example #1私は九月に生まれました。ふりがなromajiEnglishわたしはくがつにうまれました。watashi wa kugatsu ni umaremashita.I was born in September.,Example #2九州に行ったことがない。ふりがなromajiEnglishきゅうしゅうにいったことがない。kyuushuu ni itta koto ga nai.I've never been to Kyushu before.,https://jlptsensei.com/learn-japanese-kanji/%e4%b9%9d-kyuu-ku-nine-9/
入,"Learn Japanese kanji: 【 ニュウ / いる、はいる 】 Meaning: enter, insert.",<em>(No detailed table found)</em>,Example #1明日は大学の入学式です。ふりがなromajiEnglishあしたはだいがくのにゅうがくしきです。ashita wa daigaku no nyuugaku shiki desu.Tomorrow is my university's entrance ceremony.,Example #2この入口はわかりにくいです。ふりがなromajiEnglishこのいりぐちはわかりにくいです。kono iriguchi wa wakarinikui desu.This entrance is a bit difficult to see/find.,https://jlptsensei.com/learn-japanese-kanji/%e5%85%a5-nyuu-hairu-enter/
学,"Learn Japanese kanji: 【 ガク / まなぶ 】 Meaning: study, learning, science.",<em>(No detailed table found)</em>,Example #1来年から大学に入ります。ふりがなromajiEnglishらいねんからだいがくにはいります。rainen kara daigaku ni hairimasu.I start University next year.,Example #2弟はまだ中学生です。ふりがなromajiEnglishおとうとはまだちゅうがくせいです。otouto wa mada chuugakusei desu.My younger brother is still a middle school student.,https://jlptsensei.com/learn-japanese-kanji/%e5%ad%a6-gaku-manabu-study/
高,"Learn Japanese kanji: 【 コウ / たかい 】 Meaning: tall, high, expensive.",<em>(No detailed table found)</em>,Example #1私はとても高い熱があった。ふりがなromajiEnglishわたしはとてもたかいねつがあった。watashi wa totemo takai netsu ga atta.I had a very high fever.,Example #2大学より高校のほうが楽しかった。ふりがなromajiEnglishだいがくよりこうこうのほうがたのしかった。daigaku yori koukkou no hou ga tanoshikatta.High school was more fun for me than university.,https://jlptsensei.com/learn-japanese-kanji/%e9%ab%98-kou-takai-tall-expensive/
円,"Learn Japanese kanji: 【 エン / まる(い) 】 Meaning: circle, yen, round.",<em>(No detailed table found)</em>,Example #1百円ありますか？ふりがなromajiEnglishひゃくえんありますか？hyaku en arimasu ka?Do you have 100 yen?,"Example #2このシャツは3千円です。ふりがなromajiEnglishこのシャツはさんぜんえんです。kono shatsu wa sanzen en desu.This shirt is 3,000 yen.",https://jlptsensei.com/learn-japanese-kanji/%e5%86%86-en-marui-circle-yen/
子,"Learn Japanese kanji: 【 シ、 ス、 ツ / こ、 ね 】 Meaning: child, sign of the rat, 11PM-1AM, first sign of Chinese zodiac.",<em>(No detailed table found)</em>,Example #1子どもが欲しいですか？ふりがなromajiEnglishこどもがほしいですか？kodomo ga hoshii desuka?Do you want to have kids?,Example #2今日は息子の誕生日です。ふりがなromajiEnglishきょうはむすこのたんじょうびです。kyou wa musuko no tanjoubi desu.Today is my son's birthday.,https://jlptsensei.com/learn-japanese-kanji/%e5%ad%90-shi-ko-child/
外,outside,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a4%96-gai-soto-outside/
八,"Learn Japanese kanji: 【 ハチ / や(つ)、 よう 】 Meaning: eight, 8.",<em>(No detailed table found)</em>,Example #1私は八月に生まれました。ふりがなromajiEnglishわたしははちがつにうまれました。watashi wa hachi gatsu ni umaremashita.I was born in August.,Example #2明日の食事パーティーに八人が来ます。ふりがなromajiEnglishあしたのしょくじパーティーにはちにんがきます。ashita no shokuji paatii ni hachi nin ga kimasu.8 people will come to tomorrow's dinner party.,https://jlptsensei.com/learn-japanese-kanji/%e5%85%ab-hachi-yatsu-eight-8/
六,"Learn Japanese kanji: 【 ロク / む(つ)、 むい 】 Meaning: six, 6.",<em>(No detailed table found)</em>,Example #1六月には雨が多い。ふりがなromajiEnglishろくがつにはあめがおおい。roku gatsu ni wa ame ga ooi.There's a lot of rain in June.,Example #2私の誕生日は九月六日です。ふりがなromajiEnglishわたしのたんじょうびはくがつむいかです。watashi no tanjoubi wa kugatsu muika desu.My birthday is on September 6th.,https://jlptsensei.com/learn-japanese-kanji/%e5%85%ad-roku-mutsu-six-6/
下,"Learn Japanese kanji: 【 カ、 ゲ / した、 しも、 もと、 さげる、 さがる、 くだる、 くだり、 くだす、 くださる、 おろす、 おりる 】 Meaning: below, down, descend, give, low,...",<em>(No detailed table found)</em>,Example #1テーブルの下に犬がいます。ふりがなromajiEnglishテーブルのしたにいぬがいます。teeburu no shita ni inu ga imasu.There's a dog below the table.,Example #2毎日地下鉄で仕事に行きます。ふりがなromajiEnglishまいにちちかてつでしごとにいきます。mainichi chikatetsu de shigoto ni ikimasu.I go to work everyday by subway.,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%8b-ka-shita-below-down/
来,"Learn Japanese kanji: 【ライ、 く.る、 きた.る、 き、 こ】 Meaning: come, due, next, cause, become.",<em>(No detailed table found)</em>,Example #1来週海に行かない？ふりがなromajiEnglishらいしゅううみにいかない？raishuu umi ni ikanai?Do you want to go to the beach next week?,Example #2私も来ていいですか？ふりがなromajiEnglishわたしもきていいですか？watashi mo kite ii desu ka?Is it OK if I come too?,https://jlptsensei.com/learn-japanese-kanji/%e6%9d%a5-rai-kuru-come/
気,"Learn Japanese kanji: 【 キ、 ケ / いき 】 Meaning: spirit, mind, air, atmosphere, mood.",<em>(No detailed table found)</em>,Example #1お元気ですか？ふりがなromajiEnglishおげんきですか？ogenki desu ka?Are you doing well?,Example #2彼女はとても人気があります。ふりがなromajiEnglishかのじょはとてもにんきがあります。kanojo wa totemo ninki ga arimasu.She's very popular.,https://jlptsensei.com/learn-japanese-kanji/%e6%b0%97-ki-spirit-air/
小,"little, small",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b0%8f-shou-chiisai-little-small/
七,"Learn Japanese kanji: 【 シチ / なな(つ)、 なの 】 Meaning: seven, 7.",<em>(No detailed table found)</em>,Example #1私は七月に生まれた。ふりがなromajiEnglishわたしはしちがつにうまれた。watashi wa shichi gatsu ni umareta.I was born in July.,Example #2一週間は七日だ。ふりがなromajiEnglishいっしゅうかんはなのかだ。isshuu kan wa nanoka da.Seven days make up a week.,https://jlptsensei.com/learn-japanese-kanji/%e4%b8%83-shichi-nana-seven-7/
山,Learn Japanese kanji: 【 サン、 セン / やま 】 Meaning: mountain.,<em>(No detailed table found)</em>,Example #1私はその山に登ってみたい。ふりがなromajiEnglishわたしはそのやまにのぼってみたい。watashi wa sono yama ni nobotte mitai.I want to try to climb that mountain.,Example #2私たちは昨年その山に登った。ふりがなromajiEnglishわたしたちはさくねんそのやまにのぼった。watashitachi wa sakunen sono yama ni nobotta.We climbed that mountain last year.,https://jlptsensei.com/learn-japanese-kanji/%e5%b1%b1-san-yama-mountain/
話,"tale, talk",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a9%b1-wa-hanashi-tale-talk/
女,"woman, female",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a5%b3-jo-onnna-woman-female/
北,Learn Japanese kanji: 【 ホク / きた 】 Meaning: north.,<em>(No detailed table found)</em>,Example #1彼女の地元はベトナムの北の方です。ふりがなromajiEnglishかのじょのじもとはベトナムのきたのほうです。kanojo no jimoto wa betonamu no kita nohou desu.Her hometown is in northern Vietnam.,Example #2北海道へ行ったことがありますか？ふりがなromajiEnglishほっかいどうへいったことがありますか？hokkaidou he itta koto ga arimasu ka?Have you ever been to Hokkaido?,https://jlptsensei.com/learn-japanese-kanji/%e5%8c%97-hoku-kita-north/
午,"noon, sign of the horse",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%88-go-noon/
百,hundred,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%99%be-hyaku-hundred/
書,Learn Japanese kanji: 【 ショ / かく 】 Meaning: write.,<em>(No detailed table found)</em>,Example #1ここにお名前を書いてください。ふりがなromajiEnglishここにおなまえをかいてください。koko ni onamae o kaite kudasai.Please write your name here.,Example #2読書が好きです。ふりがなromajiEnglishどくしょがすきです。dokusho ga suki desu.I like reading.,https://jlptsensei.com/learn-japanese-kanji/%e6%9b%b8-sho-kaku-write/
先,"before, ahead, previous, future, precedence",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%85%88-sen-mazu-before/
名,"Learn Japanese kanji: 【 メイ、 ミョウ / な 】 Meaning: name, noted, distinguished, reputation.",<em>(No detailed table found)</em>,Example #1あなたの名前は何ですか？ふりがなromajiEnglishあなたのなまえはなんですか？anata no namae wa nandesuka?What is your name?,Example #2あの人は有名人だよ！ふりがなromajiEnglishあのひとはゆうめいじんだよ！ano hito wa yuumeijin da yo!That person is really famous!,https://jlptsensei.com/learn-japanese-kanji/%e5%90%8d-mei-na-name/
川,"river, stream",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b7%9d-sen-kawa-river-stream/
千,Learn Japanese kanji: 【 セン / ち 】 Meaning: thousand.,<em>(No detailed table found)</em>,"Example #1今は千円しか持ってない。ふりがなromajiEnglishいまはせんえんしかもってない。ima wa sen en shika motteinai.I only have 1,000 yen right now.","Example #2このTシャツは３千円です。ふりがなromajiEnglishこのTシャツはさんぜんえんです。ko no T shatsu wa sanzen en desu.This t-shirt is 3,000 yen.",https://jlptsensei.com/learn-japanese-kanji/%e5%8d%83-sen-thousand/
水,Learn Japanese kanji: 【 スイ / みず 】 Meaning: water.,<em>(No detailed table found)</em>,Example #1水が欲しい。ふりがなromajiEnglishみずがほしい。mizu ga hoshii.I want some water.,Example #2今週の水曜日は空いていますか？ふりがなromajiEnglishこんしゅうのすいようびはあいていますか？konshuu no suiyoubi wa aiteimasu ka?Are you free this Wednesday?,https://jlptsensei.com/learn-japanese-kanji/%e6%b0%b4-sui-mizu-water/
半,"Learn Japanese kanji: 【 ハン / なか(ば) 】 Meaning: half, middle, odd number, semi-.",<em>(No detailed table found)</em>,Example #1今は1時半です。ふりがなromajiEnglishいまはいちじはんです。ima wa ichi ji han desu.It's 1:30 right now.,Example #2やっと半分終わった。ふりがなromajiEnglishやっとはんぶんおわった。yatto hanbun owatta.I'm finally halfway finished.,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%8a-han-half/
男,Learn Japanese kanji: 【 ダン、 ナン / おとこ、 お 】 Meaning: male; man.,<em>(No detailed table found)</em>,Example #1あの男性はだれですか？ふりがなromajiEnglishあのだんせいはだれですか？ano dansei wa dare desu ka?Who is that man?,Example #2赤ちゃんは男の子です。ふりがなromajiEnglishあかちゃんはおとこのこです。akachan wa otoko no ko desu.The baby is a boy!,https://jlptsensei.com/learn-japanese-kanji/%e7%94%b7-dan-otoko-male/
西,west,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a5%bf-sei-nishi-west/
電,Learn Japanese kanji: 【 デン 】 Meaning: electricity; electric powered. Combination of 雨 (rain) and 电.,<em>(No detailed table found)</em>,Example #1その電気を消してもいいですか？ふりがなromajiEnglishそのでんきをけしてもいいですか？sono denki o keshitemo ii desu ka?Is it OK if I turn off that light?,Example #2田中さんに電話してください。ふりがなromajiEnglishたなかさんにでんわしてください。tanaka san ni denwa shite kudasai.Please call Tanaka-san.,https://jlptsensei.com/learn-japanese-kanji/%e9%9b%bb-den-electricity/
校,"Learn Japanese kanji: 【 コウ 】 Meaning: school, exam.",<em>(No detailed table found)</em>,Example #1あなたは高校生ですか？ふりがなromajiEnglishあなたはこうこうせいですか？anata wa koukousei desu ka?Are you a high school student?,Example #2私は中学校の時サッカーを始めました。ふりがなromajiEnglishわたしはちゅうがっこうのときサッカーをはじめました。watashi wa chuugakkou no toki sakkaa o hajimemashita.I started playing soccer in my middle school days.,https://jlptsensei.com/learn-japanese-kanji/%e6%a0%a1-kou-school/
語,"Learn Japanese kanji: 【 ゴ / かたる、 かたらう 】 Meaning: word, speech, language.",<em>(No detailed table found)</em>,Example #1日本語が学びたいです。ふりがなromajiEnglishにほんごをまなびたいです。nihongo o manabi tai desu.I want to learn Japanese.,Example #2私はこの単語を使ったことがない。ふりがなromajiEnglishわたしはこのたんごをつかったことがない。watashi wa kono tango o tsukatta koto ga nai.I've never used this word before.,https://jlptsensei.com/learn-japanese-kanji/%e8%aa%9e-go-kataru-word-language/
土,"soil, earth, ground",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9c%9f-do-tsuchi-ground/
木,"Learn Japanese kanji: 【 ボク、 モク / き、 こ- 】 Meaning: tree, wood.",<em>(No detailed table found)</em>,Example #1木曜日にかんじのクラスがあります。ふりがなromajiEnglishもくようびにかんじのクラスがあります。mokuyoubi ni kanji no kurasu ga arimasu.I have kanji class on Thursday.,"Example #2この公園にたくさんの木がありますね。ふりがなromajiEnglishこのこうえんにたくさんのきがありますね。kono kouen ni takusan no ki ga arimasu ne.There's a lot of trees in this park, eh.",https://jlptsensei.com/learn-japanese-kanji/%e6%9c%a8-boku-ki-tree-wood/
聞,to hear; to listen; to ask,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%81%9e-bun-kiku-to-hear-ask/
食,"Learn Japanese kanji: 【 ショク、 ジキ / く(う)、 た(べる)、 は(む) 】 Meaning: eat, food.",<em>(No detailed table found)</em>,Example #1今朝何を食べましたか？ふりがなromajiEnglishけさなにをたべましたか？kesa nani o tabemashita ka?What did you eat this morning?,Example #2スーパーで食料品を買いに行きます。ふりがなromajiEnglishスーパーでしょくりょうひんをかいにいきます。suupaa de shokuryouhin o kai ni ikimasu.I'm going to the store to buy some groceries.,https://jlptsensei.com/learn-japanese-kanji/%e9%a3%9f-shoku-taberu-eat-food/
車,"Learn Japanese kanji: 【 シャ / くるま 】 Meaning: car, wheel.",<em>(No detailed table found)</em>,Example #1車を持っていますか？ふりがなromajiEnglishくるまをもっていますか？kuruma wo motteimasu ka?Do you have a car?,Example #2父は新しい車を買いました。ふりがなromajiEnglishちちはあたらしいくるまをかいました。chichi wa atarashii kuruma wo kaimashita.My father bought a new car.,https://jlptsensei.com/learn-japanese-kanji/%e8%bb%8a-sha-kuruma-car/
何,Learn Japanese kanji: 【 カ / なに、 なん 】 Meaning: what.,<em>(No detailed table found)</em>,Example #1何でですか？ふりがなromajiEnglishなんでですか？nande desu ka?Why is that?,Example #2子どもは何才ですか？ふりがなromajiEnglishこどもはなんさいですか？kodomo wa nansai desu ka?How old is your child?,https://jlptsensei.com/learn-japanese-kanji/%e4%bd%95-nani-what/
南,Learn Japanese kanji: 【 ナン、 ナ / みなみ 】 Meaning: south.,<em>(No detailed table found)</em>,Example #1風が南に変わった。ふりがなromajiEnglishかぜがみなみにかわった。kaze ga minami ni kawatta.The wind shifted to the South.,Example #2その鳥たちは南方から来ています。ふりがなromajiEnglishそのとりたちはなんぼうからきています。sono toritachi wa nanbou kara kiteimasu.Those birds are coming from the South.,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%97-nan-minami-south/
万,"Learn Japanese kanji: 【 マン、 バン 】 Meaning: ten thousand, 10,000.",<em>(No detailed table found)</em>,"Example #1１万円は１００ドルと近いです。ふりがなromajiEnglishいちまんえんはひゃくどるとちかいです。ichiman en wa hyaku doru to chikai desu.10,000 yen is very close in value to 100 dollars.","Example #2私の月収は25万円です。ふりがなromajiEnglishわたしのげっしゅうはにじゅうごまんえんです。watashi no gesshuu wa nijuugo man en desu.My monthly salary is 250,000 yen (about $2,500).",https://jlptsensei.com/learn-japanese-kanji/%e4%b8%87-man-ten-thousand/
毎,Learn Japanese kanji: 【 マイ / ごと(に) 】 Meaning: every.,<em>(No detailed table found)</em>,Example #1私は毎週ヨガをしています。ふりがなromajiEnglishわたしはまいしゅうヨガをしています。watashi wa maishuu yoga o shiteimasu.I do yoga every week.,Example #2毎週水曜日は忙しいです。ふりがなromajiEnglishまいしゅうすいようびはいそがしいです。maishuu suiyoubi wa isogashii desu.I'm busy every Wednesday.,https://jlptsensei.com/learn-japanese-kanji/%e6%af%8e-mai-every/
