name,meaning,info_html,ex1,ex2,source
集める,to collect; to assemble; to gather,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%9b%86%e3%82%81%e3%82%8b-atsumeru-meaning-to-collect/
謝る,Learn Japanese vocabulary: 【あやまる】(ayamaru). Meaning: to apologize; to apologise.,<em>(No detailed table found)</em>,Example #1どうして謝るのですか。ふりがなromajiEnglishどうしてあやまるのですか。dou shite ayamaru no desuka.Why are you apologizing?,Example #2あなたは謝るひつようがないです。ふりがなromajiEnglishあなたはあやまるひつようがないです。anata wa ayamaru hitsuyou ga nai desu.You don't need to apologize.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%ac%9d%e3%82%8b-%e3%81%82%e3%82%84%e3%81%be%e3%82%8b-ayamaru-meaning/
倍,Learn Japanese vocabulary: 【ばい】(bai). Meaning: twice; double.,<em>(No detailed table found)</em>,Example #1社長は私の歳の２倍です。ふりがなromajiEnglishしゃちょうはわたしのとしの２ばいです。shachou wa watashi no toshi no 2 bai desu.My boss is twice as old as I am.,Example #2彼の給料は７年前の２倍です。ふりがなromajiEnglishかれのきゅうりょうは７ねんまえの２ばいです。kare no kyuuryou wa 7 nen mae no 2 bai desu.His salary is double what it was seven years ago.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%80%8d-%e3%81%b0%e3%81%84-bai-meaning/
番組,program (e.g. TV),<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%95%aa%e7%b5%84-%e3%81%b0%e3%82%93%e3%81%90%e3%81%bf-bangumi-meaning/
場所,Learn Japanese vocabulary: 【ばしょ】(basho). Meaning: place; location; spot; position​.,<em>(No detailed table found)</em>,Example #1そのばしょはとても混んでいました。ふりがなromajiEnglishそのばしょはとてもこんでいました。sono basho wa totemo konde imashita.That place was very crowded.,Example #2どこか行きたい場所はありますか？ふりがなromajiEnglishどこかいきたいばしょはありますか？doko ka ikitai basho wa arimasu ka?Are there any places you would like to go?,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a0%b4%e6%89%80-%e3%81%b0%e3%81%97%e3%82%87-basho-meaning/
ベル,bell,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%99%e3%83%ab-beru-meaning/
美術館,art gallery; art museum,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%be%8e%e8%a1%93%e9%a4%a8-bijutsukan-art-gallery/
びっくり,Learn Japanese vocabulary: (bikkuri). Meaning: to be surprised; to be amazed; to be frightened; to be astonished; to get startled.,<em>(No detailed table found)</em>,Example #1私は本当にびっくりしたよ。ふりがなromajiEnglishわたしはほんとうにびっくりしたよ。watashi wa hontou ni bikkuri shita yo.I was very surprised.,Example #2彼はそれを聞いてびっくりした。ふりがなromajiEnglishかれはそれをきいてびっくりした。kare wa sore o kiite bikkuri shita.He was astonished to hear it.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%b3%e3%81%a3%e3%81%8f%e3%82%8a-bikkuri-meaning/
ビル,building,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%93%e3%83%ab-biru-meaning/
僕,Learn Japanese vocabulary: 【ぼく】(boku). Meaning: I (used by males).,<em>(No detailed table found)</em>,Example #1僕は君を愛している。ふりがなromajiEnglishぼくはきみをあいしている。boku wa kimi o aishite iru.I love you.,Example #2僕はその試合に勝った。ふりがなromajiEnglishぼくはそのしあいにかった。boku wa sono shiai ni katta.I won that match.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%83%95-%e3%81%bc%e3%81%8f-boku-meaning/
貿易,Learn Japanese vocabulary: 【ぼうえき】(boueki). Meaning: trade (foreign).,<em>(No detailed table found)</em>,Example #1私はその会社でけいえいやぼうえきを学んだ。ふりがなromajiEnglishわたしはそのかいしゃでけいえいやぼうえきをまなんだ。watashi wa sono kaisha de keiei ya boueki o mananda.I learned management and trade at that company.,Example #2彼女はぼうえき会社で働いています。ふりがなromajiEnglishかのじょはぼうえきかいしゃではたらいています。kanojo wa boueki kaisha de hataraite imasu.She is working in a trade company.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%b2%bf%e6%98%93-%e3%81%bc%e3%81%86%e3%81%88%e3%81%8d-boueki-meaning/
部長,"Learn Japanese vocabulary: 【 ぶちょう 】(buchou) Meaning: manager; head (chief, director) of a section or department.",<em>(No detailed table found)</em>,Example #1私は営業部長です。ふりがなromajiEnglishわたしはえいぎょうぶちょうです。watashi wa eigyou buchou desu.I am the sales manager.,Example #2彼が私のところの部長です。ふりがなromajiEnglishかれがわたしのところのぶちょうです。kare ga watashi no tokoro no buchou desu.He is the chief of my department.,https://jlptsensei.com/learn-japanese-vocabulary/%e9%83%a8%e9%95%b7-buchou-manager/
ぶどう,Learn Japanese vocabulary: (budou). Meaning: grapes.,<em>(No detailed table found)</em>,Example #1ワインはぶどうから作られます。ふりがなromajiEnglishワインはぶどうからつくられます。wain wa budou kara tsukuraremasu.Wine is made from grapes.,Example #2あなたはぶどう狩りに行きましたか。ふりがなromajiEnglishあなたはぶどうがりにいきましたか。anata wa budou gari ni ikimashita ka.Did you go grape picking?,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%b6%e3%81%a9%e3%81%86-budou-meaning/
文学,literature,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%96%87%e5%ad%a6-bungaku-literature/
文化,Learn Japanese vocabulary: 【ぶんか】(bunka). Meaning: culture.,<em>(No detailed table found)</em>,Example #1彼は日本の文化に詳しい。ふりがなromajiEnglishかれはにほんのぶんかにくわしい。kare wa nihon no bunka ni kuwashii.He is familiar with Japanese culture.,Example #2私は日本とアメリカの文化のちがいを知りたい。ふりがなromajiEnglishわたしはにほんとアメリカのぶんかのちがいをしりたい。watashi wa nihon to amerika no bunka no chigai o shiritai.I want to know the differences between Japanese and American culture.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%96%87%e5%8c%96-%e3%81%b6%e3%82%93%e3%81%8b-bunka-meaning/
文法,Learn Japanese vocabulary: 【ぶんぽう】(bunpou). Meaning: grammar.,<em>(No detailed table found)</em>,Example #1私はそのぶんぽうを覚えたいです。ふりがなromajiEnglishわたしはそのぶんぽうをおぼえたいです。watashi wa sono bunpou o oboetai desu.I want to memorize that grammar.,Example #2英語のぶんぽうは本当にややこしい。ふりがなromajiEnglishえいごのぶんぽうはほんとうにややこしい。eigo no bunpou wa hontou ni yayakoshii.English grammar is really confusing.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%96%87%e6%b3%95-%e3%81%b6%e3%82%93%e3%81%bd%e3%81%86-bunpou-meaning/
ちゃん,suffix for familiar female person,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%a1%e3%82%83%e3%82%93-chan-meaning/
チェック,to check,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%81%e3%82%a7%e3%83%83%e3%82%af-chekku-meaning/
血,Learn Japanese vocabulary: 【ち】(chi). Meaning: blood.,<em>(No detailed table found)</em>,Example #1壁は血でよごれていた。ふりがなromajiEnglishかべはちでよごれていた。kabe wa chi de yogorete ita.The walls were smeared with blood.,Example #2彼はちを見るのが怖い。ふりがなromajiEnglishかれはちをみるのがこわい。kare wa chi o miru no ga kowai.It is scary for him to see blood.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a1%80-%e3%81%a1-chi-meaning/
力,energy; force; strength; might; power,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8a%9b-chikara-meaning-energy/
地理,geography,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%9c%b0%e7%90%86-chiri-meaning-geography/
中学校,junior high school; middle school,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%ad%e5%ad%a6%e6%a0%a1-chuugakkou-middle-school/
注意,caution,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b3%a8%e6%84%8f-%e3%81%a1%e3%82%85%e3%81%86%e3%81%84-chuui-meaning/
注射,injection,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b3%a8%e5%b0%84-%e3%81%a1%e3%82%85%e3%81%86%e3%81%97%e3%82%83-chuusha-meaning/
駐車場,parking lot,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%a7%90%e8%bb%8a%e5%a0%b4-%e3%81%a1%e3%82%85%e3%81%86%e3%81%97%e3%82%83%e3%81%98%e3%82%87%e3%81%86-chuushajou-meaning/
大分,considerably; greatly; a lot​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%a7%e5%88%86-daibu-meaning-considerably/
大学生,university student; college student,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%a7%e5%ad%a6%e7%94%9f-daigakusei-university-student/
大事,Learn Japanese vocabulary: 【だいじ】(daiji). Meaning: important; serious; crucial.,<em>(No detailed table found)</em>,Example #1私はだいじなことを忘れていました。ふりがなromajiEnglishわたしはだいじなことをわすれていました。watashi wa daiji na koto o wasurete imashita.I was forgetting something important.,Example #2これには大事な点が2つあります。ふりがなromajiEnglishこれにはだいじなてんがふたつあります。kore ni wa daiji na ten ga futatsu arimasu.There are two important points to this.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%a7%e4%ba%8b-%e3%81%a0%e3%81%84%e3%81%98-daiji-meaning/
大体,Learn Japanese vocabulary: 【だいたい】(daitai). Meaning: outline; main point; gist​ general; substantially; approximately; about​; roughly,<em>(No detailed table found)</em>,Example #1それはだいたいいくらになりますか？ふりがなromajiEnglishそれはだいたいいくらになりますか？sore wa daitai ikura ni narimasuka?Roughly how much is that going to be?,Example #2彼はだいたい私と同じ大きさです。ふりがなromajiEnglishかれはだいたいわたしとおなじおおきさです。kare wa daitai watashi to onaji ookisa desu.He is about the same size as me.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%a7%e4%bd%93-%e3%81%a0%e3%81%84%e3%81%9f%e3%81%84-daitai-meaning/
暖房,heating,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9a%96%e6%88%bf-%e3%81%a0%e3%82%93%e3%81%bc%e3%81%86-danbou-meaning/
男性,man; male,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%94%b7%e6%80%a7-dansei-man/
できるだけ,Learn Japanese vocabulary: (dekiru dake). Meaning: as much as possible.,<em>(No detailed table found)</em>,Example #1できるだけ早く来なさい。ふりがなromajiEnglishできるだけはやくきなさい。dekiru dake hayaku kinasai.Come as soon as possible.,Example #2私はできるだけ速く走る。ふりがなromajiEnglishわたしはできるだけはやくはしる。watashi wa dekiru dake hayaku hashiru.I will run as fast as possible.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%a7%e3%81%8d%e3%82%8b%e3%81%a0%e3%81%91-dekiru-dake-meaning/
電報,Learn Japanese vocabulary: 【でんぽう】(denpou). Meaning: telegram.,<em>(No detailed table found)</em>,Example #1私は彼女からでんぽうを受け取った。ふりがなromajiEnglishわたしはかのじょからでんぽうをうけとった。watashi wa kanojo kara denpou o uketotta.I received a telegram from her.,Example #2誰が私に電報をよこしたのか。ふりがなromajiEnglishだれがわたしにでんぽうをよこしたのか。dare ga watashi ni denpou o yokoshita no ka.Who sent me the telegram?,https://jlptsensei.com/learn-japanese-vocabulary/%e9%9b%bb%e5%a0%b1-%e3%81%a7%e3%82%93%e3%81%bd%e3%81%86-denpou-meaning/
電灯,electric light,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%9b%bb%e7%81%af-%e3%81%a7%e3%82%93%e3%81%a8%e3%81%86-dentou-meaning/
どんどん,Learn Japanese vocabulary: (dondon). Meaning: rapidly; quickly; steadily​ continuously; one after the other; in succession,<em>(No detailed table found)</em>,Example #1それはどんどん増えてきた。ふりがなromajiEnglishそれはどんどんふえてきた。sore wa dondon fuete kita.That rapidly increased.,Example #2あなたをどんどん好きになりました。ふりがなromajiEnglishあなたをどんどんすきになりました。anata o dondon suki ni narimashita.I have increasingly liked you more.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%a9%e3%82%93%e3%81%a9%e3%82%93-dondon-meaning/
泥棒,thief,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b3%a5%e6%a3%92-%e3%81%a9%e3%82%8d%e3%81%bc%e3%81%86-dorobou-meaning/
動物園,zoo; zoological gardens,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8b%95%e7%89%a9%e5%9c%92-%e3%81%a9%e3%81%86%e3%81%b6%e3%81%a4%e3%81%88%e3%82%93-doubutsuen-meaning/
道具,tool,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%81%93%e5%85%b7-%e3%81%a9%e3%81%86%e3%81%90-dougu-meaning/
枝,Learn Japanese vocabulary: 【えだ】(eda). Meaning: branch; bough; twig.,<em>(No detailed table found)</em>,Example #1リスは枝の上にいます。ふりがなromajiEnglishリスはえだのうえにいます。risu wa eda no ue ni imasu.A squirrel is on the branch.,Example #2彼は枝からりんごをねじり取った。ふりがなromajiEnglishかれはえだからりんごをねじりとった。kare wa eda kara ringo o nejiri totta.He wrenched an apple from the branch.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9e%9d-%e3%81%88%e3%81%a0-eda-meaning/
遠慮,Learn Japanese vocabulary: 【えんりょ】(enryo). Meaning: reserve; constraint; restraint; modesty; discretion; refraining.,<em>(No detailed table found)</em>,Example #1私はそれほどえんりょしません。ふりがなromajiEnglishわたしはそれほどえんりょしません。watashi wa sorehodo enryo shimasen.I don't restrain myself that much.,Example #2タバコはご遠慮ください。ふりがなromajiEnglishタバコはごえんりょください。tabako wa go enryo kudasai.Please refrain from smoking.,https://jlptsensei.com/learn-japanese-vocabulary/%e9%81%a0%e6%85%ae-%e3%81%88%e3%82%93%e3%82%8a%e3%82%87-enryo-meaning/
選ぶ,to choose,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%81%b8%e3%81%b6-%e3%81%88%e3%82%89%e3%81%b6-erabu-meaning/
エスカレーター,escalator,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%a8%e3%82%b9%e3%82%ab%e3%83%ac%e3%83%bc%e3%82%bf%e3%83%bc-esukareetaa-meaning/
ファックス,Learn Japanese vocabulary: (fakkusu). Meaning: fax.,<em>(No detailed table found)</em>,Example #1ファックスの番号を教えていただけますか？ふりがなromajiEnglishファックスのばんごうをおしえていただけますか？fakkusu no bangou o oshiete itadakemasu ka?Could you tell me your fax number?,Example #2できるだけ早くこのファックスを送って下さい。ふりがなromajiEnglishできるだけはやくこのファックスをおくって下さい。dekiru dake hayaku kono fakkusu o okutte kudasai.Please get this fax off as soon as you can.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%95%e3%82%a1%e3%83%83%e3%82%af%e3%82%b9-fakkusu-meaning/
不便,inconvenience,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%8d%e4%be%bf-%e3%81%b5%e3%81%b9%e3%82%93-fuben-meaning/
増える,Learn Japanese vocabulary: 【ふえる】(fueru). Meaning: to increase.,<em>(No detailed table found)</em>,Example #1私たちはぶかつの時間が増える。ふりがなromajiEnglishわたしたちはぶかつのじかんがふえる。watashi wa bukatsu no jikan ga fueru.Our club activities time is increasing.,Example #2私はあなたの生徒が増えると嬉しいです。ふりがなromajiEnglishわたしはあなたのせいとがふえるとうれしいです。watashi wa anata no seito ga fueru to ureshii desu.I would be happy if your students increase.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a2%97%e3%81%88%e3%82%8b-%e3%81%b5%e3%81%88%e3%82%8b-fueru-meaning/
深い,deep,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b7%b1%e3%81%84-%e3%81%b5%e3%81%8b%e3%81%84-fukai-meaning/
復習,Learn Japanese vocabulary: 【ふくしゅう】(fukushuu) Meaning: review (of learned material); revision.,<em>(No detailed table found)</em>,Example #1復習しましょう。ふりがなromajiEnglishふくしゅうしましょう。fukushuu shimashou.Let's review.,Example #2第５課を復習しましょう。ふりがなromajiEnglishだい５かをふくしゅうしましょう。dai 5 ka wo fukushuu shimashou.Let's review Lesson 5.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%be%a9%e7%bf%92-fukushuu-review/
複雑,Learn Japanese vocabulary: 【ふくざつ】(fukuzatsu). Meaning: complex; complicated; intricate; mixed (feelings).,<em>(No detailed table found)</em>,Example #1それは私にとって複雑でした。ふりがなromajiEnglishそれはわたしにとってふくざつでした。sore wa watashi ni totte fukuzatsu deshita.It was complicated for me.,Example #2私の家族はふくざつな関係です。ふりがなromajiEnglishわたしのかぞくはふくざつなかんけいです。watashi no kazoku wa fukuzatsu na kankei desu.My family has a complex relationship.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a4%87%e9%9b%91-%e3%81%b5%e3%81%8f%e3%81%96%e3%81%a4-fukuzatsu-meaning/
踏む,to step on,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%b8%8f%e3%82%80-%e3%81%b5%e3%82%80-fumu-meaning/
船,ship,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%88%b9-%e3%81%b5%e3%81%ad-fune-meaning/
降り出す,to start to rain,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%99%8d%e3%82%8a%e5%87%ba%e3%81%99-%e3%81%b5%e3%82%8a%e3%81%a0%e3%81%99-furidasu-meaning/
布団,"Japanese bedding, futon",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%b8%83%e5%9b%a3-%e3%81%b5%e3%81%a8%e3%82%93-futon-meaning/
太る,to become fat,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a4%aa%e3%82%8b-%e3%81%b5%e3%81%a8%e3%82%8b-futoru-meaning/
普通,usually,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%99%ae%e9%80%9a-%e3%81%b5%e3%81%a4%e3%81%86-futsuu-meaning/
ガラス,Learn Japanese vocabulary: (garasu). Meaning: a glass.,<em>(No detailed table found)</em>,Example #1そこではガラス細工を売っています。ふりがなromajiEnglishそこではガラスさいくをうっています。soko de garasu saiku o utte imasu.Glass crafts are sold there.,Example #2彼はガラスの破片で手を切った。ふりがなromajiEnglishかれはガラスのはへんでてをきった。kare wa garasu no hahen de te o kitta.He cut his hand on a piece of glass.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%ac%e3%83%a9%e3%82%b9-garasu-meaning/
ガソリン,Learn Japanese vocabulary: (gasorin). Meaning: gasoline; petrol.,<em>(No detailed table found)</em>,Example #1彼女の車にガソリンを入れた。ふりがなromajiEnglishかのじょのくるまにガソリンをいれた。kanojo no kuruma ni gasorin o ireta.I put gasoline in her car.,Example #2私の兄はガソリンの店で働いています。ふりがなromajiEnglishわたしのあにはガソリンのみせではたらいています。watashi no ani wa gasorin no mise de hataraite imasu.My brother works at a gasoline store.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%ac%e3%82%bd%e3%83%aa%e3%83%b3-gasorin-meaning/
ガソリンスタンド,petrol station,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%ac%e3%82%bd%e3%83%aa%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%89-gasorin-sutando-meaning/
ガス,petrol,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%ac%e3%82%b9-gasu-meaning/
原因,cause,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8e%9f%e5%9b%a0-%e3%81%92%e3%82%93%e3%81%84%e3%82%93-genin-meaning/
